70/3,,,,,,70/6,,,,,,70/9,,,,,,70/12,,,,,,70/18,,,,,,70/24,,,,,
texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),GG,G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent
514.2,0.497332,595.5,589.5,84.11,0.142680237,514.2,0.499747,206,198.1,56.46,0.285007572,514.2,0.499815,98.57,89.15,42.05,0.471676949,514.2,0.499053,45.81,41.05,20.33,0.495249695,514.2,0.499305,45.71,44.45,10.69,0.240494938,514.2,0.49942,26.3,25.56,6.204,0.242723005
516.2,0.499182,596.8,590.9,83.79,0.141800643,516.2,0.4997,206.1,198.2,56.58,0.285469223,516.2,0.499889,98.66,89.26,42.02,0.470759579,516.2,0.499255,45.8,41.03,20.36,0.496222276,516.2,0.499723,45.77,44.51,10.69,0.240170748,516.2,0.499791,26.33,25.58,6.229,0.243510555
518.2,0.501007,598.3,592.5,82.75,0.139662447,518.2,0.499806,206.3,198.4,56.54,0.284979839,518.2,0.500012,98.73,89.36,42,0.470008953,518.2,0.499248,45.85,41.09,20.35,0.49525432,518.2,0.499992,45.84,44.58,10.66,0.239120682,518.2,0.499777,26.37,25.63,6.192,0.241591885
520.2,0.499573,599.2,593.4,82.7,0.139366363,520.2,0.499824,206.5,198.6,56.53,0.284642497,520.2,0.500229,98.73,89.33,42.05,0.47072652,520.2,0.499751,45.86,41.09,20.37,0.495741056,520.2,0.499539,45.88,44.62,10.66,0.23890632,520.2,0.499305,26.4,25.66,6.203,0.241738114
522.2,0.497678,600.4,594.8,81.85,0.13760928,522.2,0.499541,206.6,198.7,56.46,0.284146955,522.2,0.500462,98.8,89.4,42.05,0.470357942,522.2,0.500547,45.86,41.09,20.37,0.495741056,522.2,0.500031,45.94,44.68,10.66,0.238585497,522.2,0.499421,26.41,25.67,6.211,0.24195559
524.2,0.496652,600.8,595,83,0.139495798,524.2,0.500387,206.6,198.7,56.42,0.283945647,524.2,0.500799,98.88,89.51,42.02,0.469444755,524.2,0.500856,45.88,41.11,20.36,0.495256629,524.2,0.499536,45.99,44.74,10.66,0.238265534,524.2,0.499139,26.43,25.69,6.205,0.241533671
526.2,0.497498,601.9,596.2,82.56,0.138477021,526.2,0.500784,206.7,198.9,56.31,0.283107089,526.2,0.499771,98.92,89.54,42.03,0.469399151,526.2,0.500472,45.91,41.16,20.34,0.494169096,526.2,0.49981,46.04,44.78,10.68,0.23849933,526.2,0.499507,26.44,25.71,6.181,0.240412291
528.2,0.499011,602.5,596.8,83.01,0.139091823,528.2,0.500561,206.8,199.1,56.12,0.281868408,528.2,0.498889,98.97,89.61,42.02,0.468920879,528.2,0.499685,45.93,41.17,20.36,0.494534855,528.2,0.499601,46.1,44.85,10.65,0.237458194,528.2,0.499399,26.46,25.73,6.184,0.240342013
530.2,0.500847,603.5,597.9,82.24,0.137548085,530.2,0.499943,206.9,199.2,56.12,0.281726908,530.2,0.499068,98.97,89.58,42.07,0.469636079,530.2,0.499669,45.95,41.2,20.35,0.493932039,530.2,0.499629,46.16,44.92,10.62,0.236420303,530.2,0.499225,26.5,25.77,6.175,0.239619713
532.2,0.50018,604.2,598.6,82.2,0.137320414,532.2,0.499291,207,199.2,56.27,0.28247992,532.2,0.499705,99.01,89.62,42.09,0.469649632,532.2,0.499504,45.98,41.23,20.35,0.493572641,532.2,0.499094,46.19,44.94,10.65,0.236982644,532.2,0.499325,26.53,25.8,6.207,0.240581395
534.2,0.49996,604.8,599.2,82.12,0.137049399,534.2,0.49938,207.1,199.3,56.23,0.282137481,534.2,0.500211,99.08,89.72,42.05,0.468680339,534.2,0.499658,45.98,41.23,20.35,0.493572641,534.2,0.498878,46.25,45.01,10.63,0.23616974,534.2,0.500096,26.55,25.82,6.19,0.239736638
536.2,0.500651,605.5,599.9,82.27,0.137139523,536.2,0.500177,207.2,199.4,56.23,0.281995988,536.2,0.500155,99.17,89.83,42.01,0.467661138,536.2,0.499551,46,41.26,20.34,0.492971401,536.2,0.498925,46.27,45.03,10.66,0.236731068,536.2,0.500321,26.58,25.86,6.174,0.2387471
538.2,0.500305,606.4,600.9,81.1,0.13496422,538.2,0.499937,207.4,199.6,56.12,0.281162325,538.2,0.500204,99.17,89.81,42.05,0.468210667,538.2,0.499331,46,41.26,20.35,0.493213766,538.2,0.499092,46.34,45.1,10.63,0.235698448,538.2,0.500048,26.61,25.89,6.165,0.238122827
540.2,0.500562,606.7,601.1,82.16,0.136682748,540.2,0.49918,207.4,199.7,56.17,0.281271908,540.2,0.49969,99.25,89.92,42.02,0.46730427,540.2,0.499057,46.03,41.28,20.36,0.493217054,540.2,0.499669,46.37,45.13,10.66,0.236206515,540.2,0.49978,26.65,25.92,6.163,0.237770062
542.2,0.5018,607.4,601.9,81.57,0.135520851,542.2,0.499303,207.5,199.8,56.14,0.280980981,542.2,0.49943,99.27,89.93,42.04,0.467474703,542.2,0.499863,46.03,41.28,20.36,0.493217054,542.2,0.499845,46.43,45.19,10.62,0.235007745,542.2,0.5002,26.66,25.93,6.165,0.237755496
544.2,0.50099,608.1,602.6,81.08,0.134550282,544.2,0.500309,207.6,199.8,56.19,0.281231231,544.2,0.499483,99.31,89.97,42.04,0.467266867,544.2,0.500042,46.05,41.31,20.35,0.4926168,544.2,0.499274,46.46,45.23,10.63,0.235021004,544.2,0.499991,26.69,25.97,6.166,0.237427801
546.2,0.497274,608.6,603.2,80.59,0.133604111,546.2,0.500121,207.8,200.1,55.98,0.27976012,546.2,0.500176,99.31,89.96,42.08,0.46776345,546.2,0.499564,46.04,41.29,20.37,0.493339792,546.2,0.498464,46.5,45.27,10.64,0.235034239,546.2,0.499493,26.71,25.99,6.158,0.236937284
548.2,0.495133,609.1,603.8,80.25,0.132908248,548.2,0.499669,207.9,200.2,56.12,0.28031968,548.2,0.500744,99.38,90.04,42.07,0.467236784,548.2,0.498943,46.08,41.34,20.35,0.492259313,548.2,0.499242,46.53,45.28,10.69,0.236086572,548.2,0.49977,26.73,26.01,6.169,0.237178008
550.2,0.495591,608.9,603.4,81.77,0.135515413,550.2,0.499776,208.1,200.4,56.05,0.279690619,550.2,0.500659,99.46,90.14,42.03,0.466274684,550.2,0.499664,46.08,41.33,20.36,0.492620373,550.2,0.499378,46.58,45.34,10.67,0.235333039,550.2,0.499929,26.73,26.01,6.167,0.237101115
552.2,10.0288,673.4,593.2,318.7,0.537255563,552.2,9.57566,239.2,,,,552.2,9.65448,122.5,102.9,66.49,0.646161322,552.2,11.1724,53.6,43.42,31.43,0.723859972,552.2,12.3592,44.89,39.43,21.45,0.544002029,552.2,14.4605,24.77,21.32,12.62,0.591932458
554.2,104.034,388.8,329.2,206.9,0.628493317,554.2,94.7359,141.1,125.9,63.63,0.505401112,554.2,92.0769,70.85,58.5,39.97,0.683247863,554.2,81.4768,35.58,29.26,20.23,0.69138756,554.2,100.626,26.44,20.06,17.23,0.85892323,554.2,99.5397,13.67,10.1,9.216,0.912475248
556.2,199.292,335,261.2,209.7,0.802833078,556.2,195.751,117.8,98.31,64.81,0.659241176,556.2,207.666,54.16,41.36,34.96,0.845261122,556.2,167.656,28.94,22.05,18.75,0.850340136,556.2,193.078,22.48,15.64,16.15,1.032608696,556.2,187.181,11.58,7.969,8.399,1.053959091
558.2,251.702,332.3,266.5,198.5,0.744840525,558.2,254.559,114.3,97.76,59.15,0.605053191,558.2,267.039,51.49,39.87,32.58,0.817155756,558.2,238.626,26.78,20.75,16.93,0.815903614,558.2,251.423,21.7,15.52,15.16,0.976804124,558.2,246.409,11.14,7.946,7.808,0.982632771
560.2,252.333,331.4,267.2,196,0.733532934,560.2,254.942,113.4,97.75,57.49,0.588132992,560.2,260.856,50.88,39.36,32.25,0.819359756,560.2,254.433,25.75,19.84,16.42,0.827620968,560.2,254.427,21.36,15.29,14.92,0.975801177,560.2,251.21,11.11,7.999,7.706,0.963370421
562.2,251.567,329.8,266,194.9,0.732706767,562.2,250.396,113.5,97.81,57.5,0.58787445,562.2,249.76,51.5,39.48,33.07,0.837639311,562.2,252.693,25.55,19.6,16.38,0.835714286,562.2,251.261,21.26,15.23,14.83,0.973736047,562.2,249.498,11.15,8.06,7.699,0.955210918
564.2,251.624,327.8,264.2,194,0.734292203,564.2,250.673,113.1,97.52,57.33,0.587879409,564.2,250.664,51.28,39.3,32.94,0.838167939,564.2,250.842,25.48,19.48,16.43,0.843429158,564.2,250.634,21.2,15.2,14.78,0.972368421,564.2,249.637,11.16,8.097,7.687,0.949363962
566.2,250.827,326.7,262.9,193.9,0.737542792,566.2,250.343,112.9,97.29,57.34,0.589371981,566.2,250.462,51.18,39.18,32.93,0.840479837,566.2,250.609,25.41,19.39,16.42,0.846828262,566.2,250.379,21.16,15.17,14.75,0.972313777,566.2,249.744,11.18,8.124,7.68,0.94534712
568.2,250.604,326.3,262.5,193.8,0.738285714,568.2,250.275,112.8,97.16,57.29,0.589645945,568.2,250.402,51.1,39.1,32.9,0.841432225,568.2,250.45,25.35,19.32,16.41,0.849378882,568.2,250.38,21.11,15.13,14.72,0.97290152,568.2,249.769,11.19,8.148,7.676,0.942071674
570.2,250.433,326.1,262.6,193.5,0.736862148,570.2,250.253,112.7,97.08,57.24,0.589616811,570.2,250.3,51.03,39.03,32.88,0.842428901,570.2,250.394,25.3,19.26,16.4,0.851505711,570.2,250.297,21.08,15.11,14.7,0.972865652,570.2,249.773,11.21,8.168,7.675,0.939642507
572.2,250.27,325.6,262.3,193,0.735798704,572.2,250.204,112.6,97.02,57.19,0.589466089,572.2,250.246,50.98,38.97,32.86,0.843212728,572.2,250.332,25.26,19.22,16.39,0.852757544,572.2,250.186,21.06,15.1,14.68,0.97218543,572.2,249.788,11.22,8.186,7.675,0.93757635
574.2,250.346,324.9,261.5,192.7,0.736902486,574.2,250.155,112.6,96.98,57.15,0.589296762,574.2,250.207,50.93,38.92,32.84,0.843782117,574.2,250.292,25.22,19.18,16.39,0.854535975,574.2,250.127,21.05,15.09,14.67,0.972166998,574.2,249.821,11.23,8.203,7.674,0.935511398
576.2,250.339,324.3,260.9,192.5,0.737830586,576.2,250.088,112.5,96.95,57.12,0.589169675,576.2,250.18,50.89,38.88,32.83,0.844393004,576.2,250.237,25.19,19.14,16.38,0.855799373,576.2,250.133,21.03,15.08,14.66,0.972148541,576.2,249.845,11.24,8.217,7.676,0.934160886
578.2,250.204,323.9,260.6,192.4,0.738296239,578.2,250.066,112.5,96.93,57.09,0.588981739,578.2,250.169,50.85,38.84,32.82,0.845005149,578.2,250.186,25.17,19.11,16.38,0.857142857,578.2,250.105,21.01,15.07,14.64,0.97146649,578.2,249.891,11.25,8.226,7.678,0.93338196
580.2,250.151,323.7,260.4,192.3,0.738479263,580.2,250.054,112.5,96.92,57.06,0.588732976,580.2,250.156,50.82,38.81,32.8,0.845143004,580.2,250.182,25.15,19.08,16.37,0.857966457,580.2,250.09,21,15.06,14.64,0.972111554,580.2,249.895,11.26,8.237,7.679,0.93225689
582.2,250.196,323.4,260.1,192.1,0.738562092,582.2,250.011,112.5,96.93,57.03,0.588362736,582.2,250.128,50.79,38.78,32.8,0.845796802,582.2,250.144,25.13,19.06,16.37,0.858866737,582.2,250.054,21,15.06,14.63,0.971447543,582.2,249.827,11.27,8.251,7.681,0.930917465
584.2,250.244,323,259.8,191.9,0.738645112,584.2,249.98,112.5,96.93,57.02,0.588259569,584.2,250.121,50.76,38.75,32.79,0.846193548,584.2,250.137,25.11,19.04,16.37,0.859768908,584.2,250.036,21,15.06,14.63,0.971447543,584.2,249.825,11.28,8.263,7.685,0.930049619
586.2,250.268,322.6,259.5,191.8,0.73911368,586.2,249.951,112.5,96.93,57,0.588053234,586.2,250.12,50.73,38.72,32.78,0.846590909,586.2,250.147,25.09,19.02,16.36,0.860147213,586.2,250.005,21,15.06,14.63,0.971447543,586.2,249.842,11.3,8.276,7.688,0.928951184
588.2,250.253,322.3,259.2,191.7,0.739583333,588.2,249.954,112.4,96.94,56.99,0.587889416,588.2,250.114,50.71,38.7,32.77,0.846770026,588.2,250.13,25.08,19.01,16.36,0.860599684,588.2,249.98,21,15.06,14.63,0.971447543,588.2,249.806,11.31,8.289,7.692,0.927976837
590.2,250.187,322.1,259,191.5,0.739382239,590.2,249.956,112.4,96.95,56.97,0.587622486,590.2,250.107,50.69,38.68,32.76,0.846949328,590.2,250.123,25.06,18.99,16.35,0.860979463,590.2,249.994,21,15.06,14.63,0.971447543,590.2,249.804,11.32,8.301,7.695,0.926996747
592.2,250.177,321.9,258.8,191.4,0.739567233,592.2,249.962,112.4,96.96,56.95,0.587355611,592.2,250.067,50.68,38.67,32.76,0.847168348,592.2,250.106,25.05,18.98,16.35,0.861433087,592.2,249.987,21,15.07,14.63,0.97080292,592.2,249.803,11.33,8.315,7.698,0.925796753
594.2,250.157,321.7,258.7,191.3,0.739466564,594.2,249.97,112.5,96.97,56.94,0.587191915,594.2,250.078,50.66,38.64,32.75,0.847567288,594.2,250.108,25.04,18.97,16.35,0.86188719,594.2,249.986,21.01,15.07,14.63,0.97080292,594.2,249.805,11.35,8.329,7.703,0.924840917
596.2,250.168,321.5,258.4,191.2,0.73993808,596.2,249.982,112.5,96.99,56.93,0.586967729,596.2,250.066,50.65,38.63,32.75,0.847786694,596.2,250.103,25.02,18.95,16.34,0.862269129,596.2,250.002,21.01,15.08,14.63,0.970159151,596.2,249.804,11.36,8.342,7.709,0.924118916
598.2,250.208,321.1,258.2,191,0.739736638,598.2,250,112.5,97,56.92,0.586804124,598.2,250.069,50.63,38.62,32.75,0.848006214,598.2,250.089,25.01,18.94,16.34,0.862724393,598.2,250.008,21.02,15.08,14.63,0.970159151,598.2,249.8,11.37,8.355,7.715,0.923399162
600.2,250.146,320.9,258,190.9,0.739922481,600.2,249.989,112.5,97.03,56.92,0.586622694,600.2,250.051,50.62,38.6,32.74,0.848186528,600.2,250.061,25,18.93,16.34,0.863180137,600.2,249.989,21.02,15.09,14.64,0.970178926,600.2,249.822,11.38,8.365,7.719,0.922773461
602.2,0.753996,301.4,296.5,54.02,0.182192243,602.2,2.42905,151.7,92.18,120.4,1.306140161,,,,,,,602.2,6.38771,44.37,27.69,34.66,1.251715421,602.2,5.02208,55.85,27.41,48.66,1.775264502,602.2,8.66824,23.37,19.73,12.51,0.634059807
,,,,,,604.2,1.33437,170,134.2,104.4,0.777943368,604.2,2.84177,57.55,50.47,27.65,0.547850208,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.2,0.374738,589.1,585.1,69.32,0.118475474,,,,,,,,,,,,,610.2,0.191529,43.5,31.38,30.12,0.959847036,610.2,0.190171,42.74,35.63,23.61,0.662643839,610.2,0.155396,24.39,20.15,13.74,0.681885856
612.2,0.486635,592,587.3,74.62,0.127056019,612.2,0.24932,195.8,143.3,133.4,0.930914166,612.2,0.30294,91.28,73.24,54.47,0.743719279,612.2,0.39029,43.48,36.5,23.63,0.64739726,612.2,0.388693,42.85,40.04,15.29,0.381868132,612.2,0.312385,24.55,22.38,10.09,0.450848972
614.2,0.496588,602.9,598.1,76.13,0.127286407,614.2,0.360207,198.3,166.1,108.2,0.65141481,614.2,0.431637,94.36,83.41,44.14,0.529193142,614.2,0.482777,44.31,38.49,21.94,0.570018187,614.2,0.481476,43.6,41.6,13.04,0.313461538,614.2,0.429943,25.22,23.84,8.216,0.344630872
616.2,0.49765,604.4,598.4,84.87,0.141828209,616.2,0.449859,200.4,180.1,87.93,0.488228762,616.2,0.491222,94.99,84.61,43.19,0.510459757,616.2,0.498571,44.7,39.27,21.35,0.543672014,616.2,0.495667,44.05,42.28,12.36,0.292336802,616.2,0.486236,25.61,24.47,7.573,0.309480997
618.2,0.506954,597.4,590.5,90.93,0.153988146,618.2,0.50292,199.4,184.7,75.21,0.407200866,618.2,0.500392,95.39,85.34,42.63,0.499531287,618.2,0.500066,44.94,39.68,21.1,0.531754032,618.2,0.497045,44.4,42.75,12,0.280701754,618.2,0.497947,25.89,24.89,7.121,0.286098835
620.2,0.511373,586.6,579.2,92.78,0.160186464,620.2,0.505083,198.7,187.4,66.04,0.352401281,620.2,0.499415,95.6,85.58,42.62,0.498013555,620.2,0.500163,45.09,39.92,20.95,0.524799599,620.2,0.497913,44.66,43.07,11.83,0.274669143,620.2,0.498348,26.01,25.05,6.97,0.278243513
622.2,0.505774,583.7,576.2,93.25,0.161836168,622.2,0.497616,200.1,189.9,63.06,0.33206951,622.2,0.499077,95.92,85.97,42.54,0.494823776,622.2,0.499863,45.21,40.12,20.85,0.519690927,622.2,0.497186,44.91,43.38,11.62,0.267865376,622.2,0.498933,26.07,25.15,6.863,0.272882704
624.2,0.500052,586,578.4,94.07,0.162638313,624.2,0.495323,202.4,192.8,61.55,0.319242739,624.2,0.498716,96.25,86.39,42.44,0.491260563,624.2,0.49952,45.32,40.28,20.76,0.515392254,624.2,0.497664,45.09,43.59,11.54,0.264739619,624.2,0.498561,26.16,25.27,6.757,0.267392165
626.2,0.497671,589,581.2,95.35,0.164057123,626.2,0.497399,204.4,195.1,60.66,0.310917478,626.2,0.49877,96.57,86.79,42.34,0.487844222,626.2,0.499499,45.38,40.37,20.72,0.513252415,626.2,0.49771,45.26,43.8,11.43,0.260958904,626.2,0.498351,26.23,25.37,6.685,0.263500197
628.2,0.495747,591.6,583.8,95.7,0.163926002,628.2,0.498788,205.7,196.7,59.96,0.30482969,628.2,0.498421,96.85,87.14,42.27,0.485081478,628.2,0.498744,45.46,40.49,20.66,0.510249444,628.2,0.497973,45.44,44,11.33,0.2575,628.2,0.498337,26.31,25.46,6.641,0.260840534
630.2,0.497328,592.7,584.9,96.12,0.164335784,630.2,0.499012,206.6,197.9,59.4,0.300151592,630.2,0.499408,97.03,87.36,42.23,0.483402015,630.2,0.498586,45.52,40.57,20.64,0.508750308,630.2,0.498824,45.56,44.14,11.27,0.255323969,630.2,0.498887,26.41,25.58,6.563,0.256567631
632.2,0.501892,593.6,586,94.58,0.161399317,632.2,0.499051,207.2,198.6,59.11,0.297633434,632.2,0.498808,97.23,87.6,42.19,0.481621005,632.2,0.498449,45.61,40.69,20.6,0.506266896,632.2,0.499705,45.68,44.29,11.2,0.252878754,632.2,0.498778,26.46,25.64,6.553,0.255577223
634.2,0.502935,593.6,586.2,93.23,0.159041283,634.2,0.499867,207.7,199.1,58.87,0.295680563,634.2,0.498405,97.42,87.84,42.12,0.479508197,634.2,0.499808,45.62,40.71,20.6,0.506018177,634.2,0.499497,45.78,44.4,11.14,0.250900901,634.2,0.499052,26.5,25.69,6.517,0.253678474
636.2,0.501515,593.3,586.1,92.08,0.157106296,636.2,0.500281,208.1,199.7,58.6,0.29344016,636.2,0.498691,97.57,88.02,42.1,0.478300386,636.2,0.499716,45.69,40.81,20.56,0.503798089,636.2,0.497377,45.9,44.55,11.06,0.248260382,636.2,0.498604,26.53,25.72,6.494,0.252488336
638.2,0.501251,593,586,90.87,0.155068259,638.2,0.499354,208.4,200.1,58.46,0.292153923,638.2,0.499079,97.64,88.09,42.12,0.478147349,638.2,0.499757,45.74,40.87,20.53,0.502324443,638.2,0.496237,46.04,44.71,11,0.246029971,638.2,0.49803,26.59,25.79,6.45,0.250096937
640.2,0.501478,592.7,585.8,90.26,0.154079891,640.2,0.498641,208.6,200.3,58.27,0.29091363,640.2,0.499439,97.75,88.22,42.12,0.477442757,640.2,0.50006,45.76,40.91,20.52,0.501588854,640.2,0.497942,46.1,44.75,11.07,0.247374302,640.2,0.49891,26.63,25.83,6.467,0.250367789
642.2,0.500698,592.7,586,88.78,0.151501706,642.2,0.499215,208.4,200.2,58.08,0.29010989,642.2,0.499695,97.82,88.28,42.13,0.477231536,642.2,0.499329,45.82,40.98,20.49,0.5,642.2,0.499266,46.23,44.9,11,0.244988864,642.2,0.499591,26.68,25.9,6.423,0.247992278
644.2,0.499914,593.1,586.6,87.53,0.14921582,644.2,0.499119,208.3,200.1,57.9,0.289355322,644.2,0.500261,98.02,88.54,42.06,0.47503953,644.2,0.499461,45.84,41,20.5,0.5,644.2,0.500053,46.31,45,10.96,0.243555556,644.2,0.499952,26.73,25.96,6.401,0.246571649
646.2,0.499328,593.1,586.6,87.71,0.149522673,646.2,0.498822,208.5,200.4,57.61,0.28747505,646.2,0.500573,98.16,88.72,42,0.473399459,646.2,0.499598,45.86,41.03,20.49,0.49939069,646.2,0.500015,46.38,45.06,10.98,0.2436751,646.2,0.500246,26.79,26.01,6.397,0.245943868
648.2,0.498574,594.2,587.9,86.23,0.146674605,648.2,0.499263,208.7,200.6,57.48,0.286540379,648.2,0.500072,98.22,88.78,42.01,0.47319216,648.2,0.499991,45.9,41.08,20.47,0.498296008,648.2,0.49906,46.47,45.17,10.91,0.24153199,648.2,0.500305,26.81,26.05,6.35,0.243761996
650.2,0.498455,595,588.8,85.9,0.145889946,650.2,0.499714,208.9,200.8,57.4,0.285856574,650.2,0.499363,98.27,88.83,42.01,0.472925813,650.2,0.500292,45.92,41.11,20.47,0.497932377,650.2,0.497852,46.52,45.22,10.95,0.242149491,650.2,0.499721,26.85,26.09,6.347,0.243273285
652.2,0.497981,596.4,590.3,84.63,0.143367779,652.2,0.499409,209.1,201.1,57.18,0.284336151,652.2,0.498819,98.38,88.97,41.99,0.471956839,652.2,0.500006,45.96,41.16,20.46,0.497084548,652.2,0.498858,46.62,45.34,10.87,0.239744155,652.2,0.499184,26.88,26.13,6.329,0.242212017
654.2,0.498062,597,590.7,86.12,0.145793127,654.2,0.499168,209.3,201.3,57.09,0.283606557,654.2,0.498804,98.47,89.07,41.98,0.471314696,654.2,0.500215,45.98,41.19,20.45,0.496479728,654.2,0.501596,46.66,45.36,10.94,0.241181658,654.2,0.498646,26.92,26.17,6.332,0.241956439
656.2,0.497969,598.5,592.4,84.8,0.143146523,656.2,0.499936,209.3,201.3,57.18,0.284053651,656.2,0.499105,98.52,89.12,42,0.471274686,656.2,0.500432,45.99,41.19,20.47,0.496965283,656.2,0.501152,46.74,45.46,10.89,0.239551254,656.2,0.498418,26.96,26.21,6.312,0.240824113
658.2,0.498958,599.6,593.6,85.02,0.143227763,658.2,0.500794,209.5,201.6,57.03,0.282886905,658.2,0.499163,98.6,89.22,41.98,0.470522304,658.2,0.500026,46.03,41.25,20.43,0.495272727,658.2,0.499947,46.81,45.54,10.86,0.238471673,658.2,0.498953,26.98,26.23,6.333,0.241441098
660.2,0.49927,601.3,595.4,83.89,0.140896876,660.2,0.500723,209.6,201.7,56.91,0.28215171,660.2,0.499777,98.67,89.29,41.97,0.470041438,660.2,0.500398,46.06,41.28,20.43,0.494912791,660.2,0.500303,46.87,45.58,10.89,0.238920579,660.2,0.49943,27,26.24,6.342,0.241692073
662.2,0.50075,602.5,596.6,83.94,0.140697285,662.2,0.500275,209.8,201.9,56.86,0.281624567,662.2,0.499943,98.72,89.36,41.97,0.469673232,662.2,0.500336,46.08,41.31,20.43,0.494553377,662.2,0.499543,46.94,45.67,10.85,0.2375739,662.2,0.498442,27.04,26.3,6.29,0.239163498
664.2,0.500366,603.9,598.2,82.84,0.138482113,664.2,0.499142,209.9,202.1,56.83,0.281197427,664.2,0.499967,98.78,89.41,41.98,0.469522425,664.2,0.500017,46.1,41.32,20.43,0.494433688,664.2,0.497404,47,45.74,10.81,0.236335811,664.2,0.498557,27.07,26.32,6.328,0.240425532
666.2,0.499416,604.9,599.1,83.03,0.13859122,666.2,0.499046,209.9,202,56.92,0.281782178,666.2,0.499011,98.84,89.48,41.98,0.469155118,666.2,0.499357,46.12,41.36,20.41,0.493471954,666.2,0.497153,46.98,45.68,10.94,0.239492119,666.2,0.498398,27.12,26.37,6.319,0.239628366
668.2,0.498832,605.7,599.9,83.67,0.139473246,668.2,0.499329,210,202.2,56.83,0.281058358,668.2,0.499163,98.88,89.53,41.99,0.469004803,668.2,0.498989,46.14,41.38,20.42,0.493475109,668.2,0.497963,47.05,45.77,10.88,0.237710291,668.2,0.500061,27.14,26.4,6.296,0.238484848
670.2,0.498212,607,601.3,82.5,0.137202727,670.2,0.499533,210.1,202.2,56.89,0.281355094,670.2,0.499359,98.97,89.63,41.96,0.468146826,670.2,0.498819,46.15,41.39,20.42,0.493355883,670.2,0.498582,47.14,45.89,10.78,0.234909566,670.2,0.499832,27.16,26.42,6.287,0.237963664
672.2,0.497662,607.6,602,82.78,0.137508306,672.2,0.498927,210.3,202.6,56.66,0.279664363,672.2,0.499884,99.03,89.71,41.95,0.46761788,672.2,0.49938,46.17,41.41,20.42,0.493117604,672.2,0.497214,47.21,45.97,10.72,0.233195562,672.2,0.500237,27.17,26.43,6.294,0.238138479
674.2,0.495783,608.2,602.6,83.02,0.137769665,674.2,0.498473,210.3,202.5,56.87,0.280839506,674.2,0.500537,99.05,89.73,41.96,0.467625098,674.2,0.498868,46.2,41.45,20.41,0.492400483,674.2,0.496621,47.22,45.97,10.79,0.234718295,674.2,0.49936,27.19,26.46,6.271,0.236999244
676.2,0.496882,609,603.4,82.95,0.137470998,676.2,0.498943,210.5,202.7,56.7,0.27972373,676.2,0.49969,99.1,89.79,41.94,0.467089876,676.2,0.499452,46.21,41.45,20.41,0.492400483,676.2,0.496621,47.28,46.03,10.82,0.235064089,676.2,0.499218,27.23,26.49,6.28,0.237070593
678.2,0.498301,610.1,604.5,82.31,0.136162117,678.2,0.499804,210.5,202.8,56.7,0.279585799,678.2,0.498948,99.17,89.86,41.95,0.466837302,678.2,0.499808,46.21,41.45,20.43,0.492882992,678.2,0.497844,47.34,46.08,10.83,0.235026042,678.2,0.499637,27.26,26.52,6.289,0.23714178
680.2,0.500056,610.9,605.4,81.98,0.135414602,680.2,0.500269,210.7,203,56.48,0.278226601,680.2,0.499608,99.2,89.88,41.98,0.467067201,680.2,0.499729,46.26,41.51,20.41,0.49168875,680.2,0.499372,47.39,46.14,10.83,0.234720416,680.2,0.499657,27.29,26.56,6.274,0.23621988
682.2,0.499645,611.4,605.7,82.7,0.136536239,682.2,0.500261,210.8,203.1,56.49,0.278138848,682.2,0.500314,99.22,89.89,42.01,0.467348982,682.2,0.499958,46.26,41.51,20.42,0.491929656,682.2,0.499511,47.44,46.19,10.82,0.234249838,682.2,0.499441,27.32,26.59,6.26,0.235426852
684.2,0.500426,612.2,606.7,81.59,0.134481622,684.2,0.49985,210.8,203.1,56.51,0.278237322,684.2,0.499881,99.27,89.96,41.99,0.466763006,684.2,0.500505,46.26,41.52,20.41,0.491570328,684.2,0.499391,47.49,46.24,10.79,0.233347751,684.2,0.499618,27.33,26.6,6.279,0.236052632
686.2,0.499126,612.8,607.5,80.94,0.133234568,686.2,0.49962,210.9,203.2,56.39,0.277509843,686.2,0.499648,99.32,90.02,41.98,0.466340813,686.2,0.500255,46.28,41.53,20.42,0.491692752,686.2,0.499161,47.53,46.28,10.81,0.23357822,686.2,0.499983,27.35,26.62,6.252,0.234861007
688.2,0.497234,613.1,607.6,81.55,0.13421659,688.2,0.499704,211,203.3,56.39,0.27737334,688.2,0.500108,99.38,90.09,41.96,0.465756466,688.2,0.50028,46.29,41.54,20.42,0.491574386,688.2,0.499224,47.57,46.32,10.81,0.233376511,688.2,0.50023,27.37,26.64,6.266,0.23521021
