"time (s)",G*,G*,G*,G',G',G',"G""","G""","G""",LT,LT,LT
512.200,26.2600,21.8400,11.7200,25.5100,21.4400,11.4800,6.2060,4.1500,2.3400,0.217285641,,
514.200,26.3000,21.8600,11.7300,25.5600,21.4600,11.4900,6.2040,4.1410,2.3320,0.216663818,,
516.200,26.3300,21.9000,11.7200,25.5800,21.5100,11.4900,6.2290,4.1230,2.3400,0.216660976,,
518.200,26.3700,21.9200,11.7300,25.6300,21.5300,11.4900,6.1920,4.1370,2.3410,0.216027280,,
520.200,26.4000,21.9300,11.7300,25.6600,21.5400,11.4900,6.2030,4.1530,2.3390,0.216306015,,
522.200,26.4100,21.9600,11.7400,25.6700,21.5700,11.5100,6.2110,4.1440,2.3520,0.216289362,,
524.200,26.4300,21.9700,11.7400,25.6900,21.5700,11.5000,6.2050,4.1620,2.3550,0.216507828,,
526.200,26.4400,21.9800,11.7200,25.7100,21.5900,11.4800,6.1810,4.1260,2.3390,0.215141204,,
528.200,26.4600,22.0000,11.7100,25.7300,21.6100,11.4700,6.1840,4.1100,2.3510,0.215014453,,
530.200,26.5000,22.0300,11.7200,25.7700,21.6300,11.4800,6.1750,4.1340,2.3480,0.214962636,,
532.200,26.5300,22.0600,11.7200,25.8000,21.6700,11.4900,6.2070,4.1430,2.3390,0.215213704,,
534.200,26.5500,22.0700,11.7200,25.8200,21.6700,11.4800,6.1900,4.1510,2.3460,0.215143293,,
536.200,26.5800,22.0800,11.7100,25.8600,21.6900,11.4700,6.1740,4.1250,2.3520,0.214351067,,
538.200,26.6100,22.0800,11.7100,25.8900,21.6900,11.4600,6.1650,4.1220,2.3760,0.214481707,,
540.200,26.6500,22.1200,11.6900,25.9200,21.7400,11.4400,6.1630,4.1110,2.4100,0.214619289,,
542.200,26.6600,22.1400,11.6800,25.9300,21.7500,11.4300,6.1650,4.1260,2.4180,0.215005921,,
544.200,26.6900,22.1300,11.6700,25.9700,21.7500,11.4200,6.1660,4.1190,2.3950,0.214406493,,
546.200,26.7100,22.1400,11.7000,25.9900,21.7600,11.4600,6.1580,4.1130,2.3530,0.213207229,,
548.200,26.7300,22.1600,11.7000,26.0100,21.7700,11.4600,6.1690,4.1250,2.3610,0.213622552,,
550.200,26.7300,22.1500,11.7000,26.0100,21.7600,11.4600,6.1670,4.1150,2.3630,0.213489786,,
552.200,24.7700,22.3500,6.7300,21.3200,19.9300,5.4370,12.6200,10.1300,3.9660,0.572236383,,
554.200,13.6700,12.0100,2.5820,10.1000,10.1300,1.7070,9.2160,6.4470,1.9370,0.802297488,,
556.200,11.5800,8.1540,1.4910,7.9690,6.0610,0.9054,8.3990,5.4540,1.1850,1.006869585,,
558.200,11.1400,6.7520,1.1270,7.9460,4.9070,0.6004,7.8080,4.6370,0.9538,0.995941546,,
560.200,11.1100,6.2270,1.0300,7.9990,4.4040,0.5252,7.7060,4.4020,0.8864,1.005120589,,
562.200,11.1500,6.2870,1.0320,8.0600,4.4010,0.5230,7.6990,4.4900,0.8892,1.007255083,,
564.200,11.1600,6.2330,1.0290,8.0970,4.3550,0.5220,7.6870,4.4600,0.8867,1.004601511,,
566.200,11.1800,6.1550,1.0200,8.1240,4.2970,0.5182,7.6800,4.4070,0.8791,1.002078954,,
568.200,11.1900,6.0980,1.0130,8.1480,4.2500,0.5153,7.6760,4.3730,0.8723,1.000619516,,
570.200,11.2100,6.0520,1.0080,8.1680,4.2130,0.5139,7.6750,4.3450,0.8674,0.999418375,,
572.200,11.2200,6.0150,1.0050,8.1860,4.1840,0.5136,7.6750,4.3220,0.8644,0.998276879,,
574.200,11.2300,5.9850,1.0020,8.2030,4.1600,0.5122,7.6740,4.3030,0.8615,0.997149559,,
576.200,11.2400,5.9570,0.9984,8.2170,4.1390,0.5103,7.6760,4.2840,0.8582,0.996261551,,
578.200,11.2500,5.9310,0.9948,8.2260,4.1190,0.5082,7.6780,4.2670,0.8552,0.995876513,,
580.200,11.2600,5.9070,0.9915,8.2370,4.0990,0.5058,7.6790,4.2530,0.8528,0.995561370,,
582.200,11.2700,5.8860,0.9842,8.2510,4.0820,0.5015,7.6810,4.2400,0.8469,0.994810861,,
584.200,11.2800,5.8670,0.9747,8.2630,4.0670,0.4964,7.6850,4.2300,0.8389,0.994347596,,
586.200,11.3000,5.8480,0.9689,8.2760,4.0510,0.4937,7.6880,4.2170,0.8337,0.993604093,,
588.200,11.3100,5.8270,0.9652,8.2890,4.0360,0.4922,7.6920,4.2030,0.8303,0.992829947,,
590.200,11.3200,5.8100,0.9622,8.3010,4.0230,0.4913,7.6950,4.1910,0.8273,0.992040764,,
592.200,11.3300,5.7950,0.9572,8.3150,4.0120,0.4886,7.6980,4.1820,0.8231,0.991221636,,
594.200,11.3500,5.7800,0.9532,8.3290,4.0030,0.4867,7.7030,4.1700,0.8196,0.990162809,,
596.200,11.3600,5.7600,0.9489,8.3420,3.9910,0.4840,7.7090,4.1530,0.8162,0.989170633,,
598.200,11.3700,5.7350,0.9440,8.3550,3.9740,0.4807,7.7150,4.1350,0.8125,0.988508708,,
600.200,11.3800,5.7100,0.9398,8.3650,3.9540,0.4777,7.7190,4.1190,0.8093,0.988325115,,
602.200,23.3700,8.6330,1.1250,19.7300,8.4800,0.9755,12.5100,1.6220,0.5599,0.503397235,,
604.200,,,,,,,,,,,,
606.200,,,,,,,,,,,,
608.200,,,,,,,,,,,,
610.200,,,,,,,,,,,,
612.200,24.5500,19.8500,11.3900,22.3800,18.9600,11.0800,10.0900,5.8770,2.6440,0.355036246,,
614.200,25.2200,20.2200,11.5000,23.8400,19.5600,11.2300,8.2160,5.1160,2.4630,0.289126853,,
616.200,25.6100,20.4700,11.5700,24.4700,19.9400,11.3300,7.5730,4.6460,2.3050,0.260566918,,
618.200,25.8900,20.6500,11.5900,24.8900,20.1400,11.3700,7.1210,4.5460,2.2840,0.247358156,,
620.200,26.0100,20.7900,11.6200,25.0500,20.3000,11.3900,6.9700,4.4900,2.2700,0.241980966,,
622.200,26.0700,20.9200,11.6400,25.1500,20.4500,11.4200,6.8630,4.4330,2.2690,0.237898983,,
624.200,26.1600,21.0100,11.6500,25.2700,20.5400,11.4300,6.7570,4.3990,2.2740,0.234626136,,
626.200,26.2300,21.1100,11.6600,25.3700,20.6600,11.4300,6.6850,4.3600,2.2840,0.231970066,,
628.200,26.3100,21.1900,11.6700,25.4600,20.7500,11.4400,6.6410,4.3190,2.2740,0.229557676,,
630.200,26.4100,21.2900,11.6800,25.5800,20.8600,11.4600,6.5630,4.2920,2.2680,0.226649396,,
632.200,26.4600,21.4000,11.6900,25.6400,20.9700,11.4600,6.5530,4.3020,2.2820,0.226226967,,
634.200,26.5000,21.5200,11.6900,25.6900,21.0900,11.4700,6.5170,4.2820,2.2920,0.224738197,,
636.200,26.5300,21.5300,11.7200,25.7200,21.1000,11.4900,6.4940,4.2910,2.2880,0.224198251,,
638.200,26.5900,21.5900,11.7200,25.7900,21.1700,11.4900,6.4500,4.2670,2.3000,0.222703165,,
640.200,26.6300,21.6500,11.7400,25.8300,21.2300,11.5200,6.4670,4.2470,2.2830,0.221867532,,
642.200,26.6800,21.7000,11.7500,25.9000,21.2800,11.5300,6.4230,4.2320,2.2930,0.220541645,,
644.200,26.7300,21.7500,11.7400,25.9600,21.3300,11.5200,6.4010,4.2470,2.3000,0.220166638,,
646.200,26.7900,21.7900,11.7200,26.0100,21.3800,11.5000,6.3970,4.2230,2.2910,0.219239260,,
648.200,26.8100,21.8400,11.7300,26.0500,21.4300,11.5100,6.3500,4.2140,2.2910,0.217918291,,
650.200,26.8500,21.8700,11.7400,26.0900,21.4600,11.5100,6.3470,4.2130,2.2930,0.217626143,,
652.200,26.8800,21.9200,11.7300,26.1300,21.5100,11.5000,6.3290,4.1920,2.3140,0.217027393,,
654.200,26.9200,21.9400,11.7400,26.1700,21.5300,11.5000,6.3320,4.2400,2.3290,0.217922297,,
656.200,26.9600,21.9800,11.7400,26.2100,21.5800,11.5000,6.3120,4.2080,2.3530,0.217119244,,
658.200,26.9800,22.0100,11.7300,26.2300,21.6000,11.4900,6.3330,4.1960,2.3610,0.217296022,,
660.200,27.0000,22.0300,11.7400,26.2400,21.6300,11.5000,6.3420,4.1850,2.3530,0.216944585,,
662.200,27.0400,22.0600,11.7400,26.3000,21.6600,11.5000,6.2900,4.1870,2.3440,0.215623949,,
664.200,27.0700,22.0900,11.7500,26.3200,21.6900,11.5100,6.3280,4.1900,2.3400,0.216028226,,
666.200,27.1200,22.1300,11.7600,26.3700,21.7300,11.5200,6.3190,4.1900,2.3220,0.215213016,,
668.200,27.1400,22.1500,11.7600,26.4000,21.7500,11.5200,6.2960,4.1850,2.3450,0.214948886,,
670.200,27.1600,22.1600,11.7600,26.4200,21.7600,11.5200,6.2870,4.1730,2.3480,0.214539363,,
672.200,27.1700,22.1800,11.7600,26.4300,21.7900,11.5200,6.2940,4.1570,2.3390,0.214094409,,
674.200,27.1900,22.2200,11.7500,26.4600,21.8200,11.5100,6.2710,4.1630,2.3490,0.213798294,,
676.200,27.2300,22.2200,11.7500,26.4900,21.8200,11.5100,6.2800,4.1770,2.3490,0.214075560,,
678.200,27.2600,22.2400,11.7400,26.5200,21.8500,11.5100,6.2890,4.1630,2.3480,0.213760855,,
680.200,27.2900,22.2600,11.7400,26.5600,21.8700,11.5000,6.2740,4.1600,2.3570,0.213432338,,
682.200,27.3200,22.2600,11.7400,26.5900,21.8600,11.5000,6.2600,4.1760,2.3520,0.213311093,,
684.200,27.3300,22.2800,11.7400,26.6000,21.8800,11.5000,6.2790,4.1790,2.3590,0.213687896,,
686.200,27.3500,22.2900,11.7400,26.6200,21.9000,11.5000,6.2520,4.1730,2.3990,0.213662113,,
688.200,27.3700,22.3100,11.7300,26.6400,21.9100,11.4800,6.2660,4.1680,2.4070,0.213909712,,
690.200,27.3900,22.3300,11.7200,26.6700,21.9300,11.4800,6.2270,4.1600,2.3880,0.212633156,,
692.200,27.3900,22.3600,11.7300,26.6700,21.9700,11.4900,6.2330,4.1460,2.3610,0.211874272,,
694.200,27.4200,22.3600,11.7300,26.7000,21.9700,11.4900,6.2270,4.1600,2.3620,0.211918218,,
696.200,27.4600,22.3900,11.7400,26.7500,22.0100,11.5000,6.2250,4.1460,2.3620,0.211301029,,
698.200,27.4600,22.3900,11.7400,26.7400,22.0000,11.4900,6.2280,4.1570,2.3730,0.211821351,,
700.200,27.4900,22.4100,11.7300,26.7700,22.0200,11.4800,6.2210,4.1490,2.3900,0.211713954,,
702.200,25.6900,22.5000,6.9030,22.2200,20.0800,5.6580,12.9000,10.1600,3.9540,0.563284541,,
704.200,14.2300,12.0200,2.3780,10.6000,10.2500,1.5350,9.4930,6.2910,1.8170,0.786285459,,
706.200,12.0800,8.2220,1.3410,8.3940,6.1760,0.8073,8.6830,5.4280,1.0710,0.987299461,,
708.200,11.6700,6.8000,0.9841,8.4140,4.9850,0.5125,8.0890,4.6250,0.8401,0.974309025,,
710.200,11.6600,6.2590,0.8897,8.4930,4.4540,0.4447,7.9890,4.3970,0.7706,0.982444350,,
712.200,11.7100,6.2920,0.8773,8.5630,4.4320,0.4333,7.9890,4.4670,0.7628,0.984398621,,
714.200,11.7400,6.2350,0.8719,8.6050,4.3800,0.4297,7.9800,4.4380,0.7587,0.982258269,,
716.200,11.7600,6.1570,0.8653,8.6360,4.3180,0.4263,7.9760,4.3890,0.7530,0.980396553,,
718.200,11.7700,6.1010,0.8600,8.6640,4.2710,0.4235,7.9710,4.3570,0.7485,0.978889845,,
720.200,11.7900,6.0570,0.8546,8.6860,4.2320,0.4202,7.9680,4.3330,0.7441,0.978025521,,
722.200,11.8000,6.0180,0.8520,8.7040,4.1980,0.4185,7.9670,4.3120,0.7421,0.977523366,,
724.200,11.8100,5.9820,0.8496,8.7220,4.1680,0.4177,7.9680,4.2910,0.7398,0.976787875,,
726.200,11.8300,5.9460,0.8453,8.7370,4.1400,0.4163,7.9690,4.2690,0.7357,0.975957813,,
728.200,11.8400,5.9140,0.8401,8.7540,4.1140,0.4143,7.9710,4.2480,0.7309,0.974974214,,
730.200,11.8500,5.8830,0.8370,8.7670,4.0900,0.4131,7.9730,4.2290,0.7279,0.974363419,,
732.200,11.8600,5.8540,0.8351,8.7800,4.0660,0.4116,7.9740,4.2110,0.7266,0.973901762,,
734.200,11.8700,5.8300,0.8331,8.7910,4.0460,0.4098,7.9720,4.1980,0.7253,0.973465290,,
736.200,11.8800,5.8150,0.8317,8.8030,4.0310,0.4090,7.9730,4.1920,0.7242,0.973283999,,
738.200,11.8900,5.8040,0.8299,8.8150,4.0180,0.4081,7.9750,4.1880,0.7226,0.973151777,,
740.200,11.9000,5.7890,0.8280,8.8270,4.0050,0.4063,7.9780,4.1800,0.7215,0.972896822,,
742.200,11.9100,5.7690,0.8271,8.8360,3.9880,0.4051,7.9800,4.1680,0.7211,0.972787264,,
744.200,11.9100,5.7490,0.8266,8.8450,3.9720,0.4044,7.9820,4.1560,0.7209,0.972582329,,
746.200,11.9200,5.7310,0.8254,8.8550,3.9570,0.4040,7.9850,4.1450,0.7198,0.972291162,,
748.200,11.9300,5.7140,0.8247,8.8670,3.9440,0.4038,7.9880,4.1340,0.7191,0.971721101,,
750.200,11.9500,5.6980,0.8241,8.8810,3.9320,0.4035,7.9910,4.1240,0.7186,0.971028638,,
752.200,25.8300,8.6920,1.0670,21.4200,8.5480,0.8006,14.4500,1.5770,0.7059,0.543830399,,
754.200,,,,,,,,,,,,
756.200,,,,,,,,,,,,
758.200,,,,,,,,,,,,
760.200,,,,,,,,,,,,
762.200,25.5200,19.6700,11.5100,23.1800,18.5700,11.2000,10.6700,6.4870,2.6460,0.373994334,,
764.200,26.1600,20.1100,11.6400,24.6900,19.3800,11.3700,8.6300,5.3930,2.4870,0.297799423,,
766.200,26.5300,20.3800,11.7000,25.3400,19.7600,11.4600,7.8610,4.9570,2.3640,0.268422914,,
768.200,26.7700,20.6000,11.7400,25.7500,20.0700,11.5100,7.3000,4.6470,2.3470,0.249328449,,
770.200,26.8800,20.7500,11.7500,25.9200,20.2400,11.5100,7.1480,4.5710,2.3580,0.244095717,,
772.200,26.9700,20.8700,11.7800,26.0300,20.3700,11.5400,7.0450,4.5140,2.3480,0.240024163,,
774.200,27.0500,20.9700,11.8000,26.1400,20.4900,11.5600,6.9490,4.4650,2.3590,0.236690153,,
776.200,27.1200,21.0500,11.8200,26.2300,20.5800,11.5800,6.8810,4.4540,2.3620,0.234577839,,
778.200,27.2000,21.1100,11.8300,26.3300,20.6300,11.6000,6.8070,4.4340,2.3460,0.232018443,,
780.200,27.2500,21.1800,11.8400,26.4100,20.7300,11.6100,6.7480,4.3740,2.3270,0.228919149,,
782.200,27.3000,21.2200,11.8500,26.4600,20.7700,11.6200,6.7200,4.3250,2.3230,0.227153781,,
784.200,27.3600,21.2700,11.8700,26.5300,20.8300,11.6400,6.6890,4.2850,2.3300,0.225491525,,
786.200,27.4200,21.3000,11.8600,26.6000,20.8600,11.6300,6.6450,4.2890,2.3390,0.224623456,,
788.200,27.4700,21.3300,11.8700,26.6600,20.9000,11.6400,6.6230,4.2540,2.3460,0.223361486,,
790.200,27.5200,21.3900,11.8900,26.7200,20.9600,11.6500,6.5730,4.2390,2.3520,0.221877634,,
792.200,27.5600,21.4300,11.8900,26.7700,21.0100,11.6500,6.5560,4.2320,2.3460,0.220999495,,
794.200,27.6000,21.4800,11.8900,26.8100,21.0600,11.6600,6.5440,4.2060,2.3480,0.220023518,,
796.200,27.6500,21.4900,11.9000,26.8700,21.0700,11.6700,6.5270,4.2150,2.3400,0.219459822,,
798.200,27.6800,21.5600,11.9000,26.9100,21.1400,11.6700,6.5200,4.2240,2.3520,0.219290020,,
800.200,27.7200,21.6000,11.9000,26.9500,21.1900,11.6700,6.5020,4.1840,2.3550,0.218040461,,
802.200,27.7500,21.6400,11.9100,26.9800,21.2300,11.6700,6.4970,4.1830,2.3520,0.217635271,,
804.200,27.7900,21.6800,11.9100,27.0200,21.2800,11.6800,6.4880,4.1620,2.3550,0.216822274,,
806.200,27.8400,21.7100,11.9300,27.0800,21.3100,11.6900,6.4510,4.1780,2.3600,0.216195073,,
808.200,27.8600,21.7500,11.9300,27.1100,21.3500,11.7000,6.4500,4.1600,2.3670,0.215708112,,
810.200,27.8800,21.7900,11.9200,27.1300,21.3800,11.6800,6.4480,4.1830,2.3670,0.215949493,,
812.200,27.9100,21.8200,11.9100,27.1500,21.4200,11.6700,6.4460,4.1660,2.3850,0.215753652,,
814.200,27.9400,21.8400,11.9000,27.1900,21.4400,11.6500,6.4400,4.1590,2.3900,0.215477770,,
816.200,27.9600,21.8800,11.9100,27.2100,21.4800,11.6700,6.4410,4.1420,2.4020,0.215125911,,
818.200,27.9900,21.9000,11.9000,27.2400,21.5000,11.6500,6.4320,4.1710,2.4260,0.215747640,,
820.200,28.0100,21.9200,11.9000,27.2700,21.5300,11.6400,6.4250,4.1540,2.4490,0.215552614,,
822.200,28.0400,21.9400,11.9200,27.3000,21.5500,11.6600,6.4100,4.1560,2.4680,0.215402413,,
824.200,28.0600,21.9800,11.9400,27.3200,21.5900,11.6800,6.4130,4.1480,2.4500,0.214738406,,
826.200,28.0900,22.0000,11.9200,27.3500,21.6100,11.6700,6.4100,4.1540,2.4430,0.214530760,,
828.200,28.1200,22.0200,11.9100,27.3800,21.6300,11.6500,6.3920,4.1410,2.4530,0.214078470,,
830.200,28.1300,22.0300,11.9300,27.3900,21.6400,11.6800,6.4050,4.1430,2.4430,0.213984517,,
832.200,28.1500,22.0200,11.9300,27.4100,21.6300,11.6800,6.3880,4.1520,2.4280,0.213570487,,
834.200,28.1700,22.0400,11.9300,27.4400,21.6500,11.6800,6.3780,4.1510,2.4270,0.213197301,,
836.200,28.1900,22.0600,11.9300,27.4500,21.6700,11.6800,6.3970,4.1530,2.4300,0.213486842,,
838.200,28.2200,22.0800,11.9200,27.4900,21.6900,11.6700,6.3750,4.1390,2.4280,0.212686935,,
840.200,28.2300,22.1000,11.9300,27.5000,21.7100,11.6800,6.3880,4.1250,2.4610,0.213072754,,
842.200,28.2600,22.1300,11.9000,27.5200,21.7500,11.6300,6.3910,4.1010,2.4980,0.213300493,,
844.200,28.2800,22.1400,11.8900,27.5500,21.7500,11.6300,6.3910,4.1160,2.5060,0.213572953,,
846.200,28.3200,22.1500,11.8700,27.5900,21.7700,11.6000,6.3640,4.1240,2.5010,0.213074147,,
848.200,28.3300,22.1700,11.8700,27.6000,21.7900,11.6100,6.3940,4.1260,2.4970,0.213393443,,
850.200,28.3400,22.1900,11.8800,27.6100,21.8000,11.6100,6.3880,4.1210,2.5210,0.213536545,,
852.200,26.3400,22.0800,7.0310,22.8500,19.6900,5.8420,13.1100,9.9850,3.9140,0.558244802,,
854.200,14.6800,12.1400,2.2380,11.0000,10.4600,1.4160,9.7160,6.1640,1.7330,0.769933555,,
856.200,12.5300,8.2620,1.2250,8.7780,6.2770,0.7167,8.9380,5.3710,0.9936,0.970256852,,
858.200,12.1400,6.8260,0.9004,8.8280,5.0430,0.4479,8.3330,4.6010,0.7811,0.957831956,,
860.200,12.1400,6.2180,0.8259,8.9170,4.4470,0.3964,8.2350,4.3460,0.7245,0.966941368,,
862.200,12.1900,6.2360,0.8231,8.9910,4.4220,0.3920,8.2330,4.3970,0.7237,0.967308946,,
864.200,12.2200,6.1790,0.8166,9.0360,4.3750,0.3882,8.2240,4.3630,0.7185,0.964222564,,
866.200,12.2400,6.1000,0.8105,9.0710,4.3160,0.3841,8.2190,4.3110,0.7137,0.961702406,,
868.200,12.2600,6.0450,0.8080,9.1010,4.2700,0.3818,8.2170,4.2780,0.7120,0.960313536,,
870.200,12.2800,6.0010,0.8060,9.1260,4.2340,0.3802,8.2150,4.2530,0.7106,0.959127233,,
872.200,12.2900,5.9620,0.8039,9.1450,4.2000,0.3788,8.2140,4.2310,0.7091,0.958488174,,
874.200,12.3000,5.9280,0.8022,9.1590,4.1710,0.3776,8.2120,4.2110,0.7078,0.957921153,,
876.200,12.3100,5.8960,0.7998,9.1730,4.1460,0.3761,8.2100,4.1920,0.7058,0.957116049,,
878.200,12.3200,5.8690,0.7975,9.1860,4.1250,0.3748,8.2080,4.1750,0.7039,0.956239314,,
880.200,12.3300,5.8450,0.7960,9.2010,4.1060,0.3734,8.2070,4.1600,0.7030,0.955381422,,
882.200,12.3400,5.8230,0.7946,9.2150,4.0900,0.3719,8.2070,4.1450,0.7022,0.954470677,,
884.200,12.3500,5.8050,0.7935,9.2290,4.0770,0.3706,8.2070,4.1320,0.7016,0.953497214,,
886.200,12.3600,5.7890,0.7925,9.2430,4.0660,0.3695,8.2070,4.1200,0.7010,0.952443616,,
888.200,12.3700,5.7720,0.7918,9.2550,4.0520,0.3688,8.2080,4.1100,0.7007,0.951951623,,
890.200,12.3800,5.7560,0.7920,9.2660,4.0400,0.3686,8.2100,4.1000,0.7010,0.951472072,,
892.200,12.3900,5.7420,0.7930,9.2740,4.0290,0.3679,8.2100,4.0920,0.7025,0.951254124,,
894.200,12.3900,5.7320,0.7948,9.2830,4.0210,0.3676,8.2120,4.0850,0.7047,0.951000614,,
896.200,12.4000,5.7210,0.7971,9.2910,4.0130,0.3678,8.2130,4.0780,0.7071,0.950723387,,
898.200,12.4100,5.7090,0.7980,9.3020,4.0040,0.3669,8.2160,4.0690,0.7087,0.950325096,,
900.200,12.4200,5.6960,0.7981,9.3130,3.9940,0.3655,8.2190,4.0610,0.7095,0.950045712,,
